"id","taiaroa_east","direction","latitude","longitude","date","species","species_nice_name","count","year","month","season","avg_windstress","windstress_class","sst","sss","avg_sst_grad_km","avg_sss_grad_km","water_mass"
"munida_2015_03_10","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2015-03-10","black_backed_gull","Black-backed gull",1,2015,3,"summer",0.0093201,"weak_downfront",15.087657,34.514733125,-0.08,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2015-03-10","red_billed_gull","Red-billed gull",74,2015,3,"summer",0.0093201,"weak_downfront",15.087657,34.514733125,-0.08,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2015-03-10","white_capped_mollymawk","White-capped albatross",2,2015,3,"summer",0.0093201,"weak_downfront",15.087657,34.514733125,-0.08,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast5.10km","outbound",-45.774693,170.820007,"2015-03-10","white_fronted_tern","White-fronted tern",1,2015,3,"summer",0.0093201,"weak_downfront",15.087657,34.514733125,-0.08,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","black_backed_gull","Black-backed gull",1,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","red_billed_gull","Red-billed gull",20,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","sooty_shearwater","Sooty shearwater",4,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","white_capped_mollymawk","White-capped albatross",3,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","cape_petrel","Cape petrel",1,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast10.15km","outbound",-45.781968,170.880842,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",15.008307375,34.448356125,0.02,-0.02,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","black_backed_gull","Black-backed gull",2,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","red_billed_gull","Red-billed gull",6,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","white_capped_mollymawk","White-capped albatross",2,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","white_fronted_tern","White-fronted tern",1,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","bullers_mollymawk","Buller's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","cape_petrel","Cape petrel",2,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","white_chinned_petrel","White-chinned petrel",2,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast15.20km","outbound",-45.784802,170.948576,"2015-03-10","bullers_shearwater","Buller's shearwater",1,2015,3,"summer",0.0093201,"weak_downfront",14.934017,34.536387375,-0.08,0.07,"NW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","sooty_shearwater","Sooty shearwater",1,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","white_capped_mollymawk","White-capped albatross",6,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","bullers_mollymawk","Buller's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","white_chinned_petrel","White-chinned petrel",2,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast20.25km","outbound",-45.791233,171.00974,"2015-03-10","hutton_fluttering_shearwater","Hutton's/Fluttering shearwater",1,2015,3,"summer",0.0093201,"weak_downfront",14.02429075,34.739332625,-0.13,0.02,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","sooty_shearwater","Sooty shearwater",10000,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","white_capped_mollymawk","White-capped albatross",6,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","northern_royal_albatross","Northern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","bullers_mollymawk","Buller's albatross",2,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","white_chinned_petrel","White-chinned petrel",1,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","salvins_mollymawk","Salvin's albatross",2,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","outbound",-45.802175,171.070927,"2015-03-10","southern_royal_albatross","Southern royal albatross",2,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","black_backed_gull","Black-backed gull",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","sooty_shearwater","Sooty shearwater",10000,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","white_capped_mollymawk","White-capped albatross",6,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","white_fronted_tern","White-fronted tern",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","bullers_mollymawk","Buller's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","cape_petrel","Cape petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","white_chinned_petrel","White-chinned petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","southern_royal_albatross","Southern royal albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","black_browed_mollymawk","Black-browed albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","unknown_petrel","Unknown petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","unknown_stercorarius_skua","Unknown (Stercorarius) skua",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","outbound",-45.805056,171.136873,"2015-03-10","unknown_tern","Unknown tern",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","black_backed_gull","Black-backed gull",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","white_capped_mollymawk","White-capped albatross",5,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","northern_royal_albatross","Northern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","white_fronted_tern","White-fronted tern",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","bullers_mollymawk","Buller's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","white_chinned_petrel","White-chinned petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","salvins_mollymawk","Salvin's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","southern_royal_albatross","Southern royal albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","fairy_prion","Fairy prion",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","outbound",-45.813379,171.2,"2015-03-10","unknown_tern","Unknown tern",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","white_capped_mollymawk","White-capped albatross",5,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","northern_royal_albatross","Northern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","bullers_mollymawk","Buller's albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","cape_petrel","Cape petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","white_chinned_petrel","White-chinned petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","fairy_prion","Fairy prion",3,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","outbound",-45.819631,171.264659,"2015-03-10","unknown_storm_petrel","Unknown storm petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2015-03-10","white_capped_mollymawk","White-capped albatross",3,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2015-03-10","bullers_mollymawk","Buller's albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2015-03-10","white_chinned_petrel","White-chinned petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","outbound",-45.820735,171.32876,"2015-03-10","fairy_prion","Fairy prion",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","white_capped_mollymawk","White-capped albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","white_chinned_petrel","White-chinned petrel",4,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","southern_royal_albatross","Southern royal albatross",3,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","fairy_prion","Fairy prion",2,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","unknown_storm_petrel","Unknown storm petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","outbound",-45.821431,171.394157,"2015-03-10","black_bellied_storm_petrel","Black-bellied storm petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","white_capped_mollymawk","White-capped albatross",4,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","white_chinned_petrel","White-chinned petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","salvins_mollymawk","Salvin's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","fairy_prion","Fairy prion",2,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast55.60km","inbound",-45.830173,171.458426,"2015-03-10","campbell_albatross","Campbell albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.49866825,34.34383475,-0.1,0.01,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","white_capped_mollymawk","White-capped albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","bullers_mollymawk","Buller's albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","cape_petrel","Cape petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","white_chinned_petrel","White-chinned petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","fairy_prion","Fairy prion",5,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast50.55km","inbound",-45.821431,171.394157,"2015-03-10","campbell_albatross","Campbell albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.5758791666667,34.3412456666667,0.08,0,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","black_backed_gull","Black-backed gull",1,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","white_capped_mollymawk","White-capped albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","northern_royal_albatross","Northern royal albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","unknown_giant_petrel","Unknown giant petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","cape_petrel","Cape petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","white_chinned_petrel","White-chinned petrel",3,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast45.50km","inbound",-45.820735,171.32876,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.1825256666667,34.3957748611111,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","sooty_shearwater","Sooty shearwater",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","white_capped_mollymawk","White-capped albatross",3,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","cape_petrel","Cape petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","white_chinned_petrel","White-chinned petrel",3,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","southern_royal_albatross","Southern royal albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","fairy_prion","Fairy prion",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","unknown_storm_petrel","Unknown storm petrel",2,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast40.45km","inbound",-45.819631,171.264659,"2015-03-10","campbell_albatross","Campbell albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3337945833333,34.46124925,-0.03,-0.01,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2015-03-10","sooty_shearwater","Sooty shearwater",5,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2015-03-10","white_capped_mollymawk","White-capped albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2015-03-10","cape_petrel","Cape petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2015-03-10","white_chinned_petrel","White-chinned petrel",3,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast35.40km","inbound",-45.813379,171.2,"2015-03-10","fairy_prion","Fairy prion",1,2015,3,"summer",0.0093201,"weak_downfront",12.3575130833333,34.4815569166667,-0.02,-0.02,"SASW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","sooty_shearwater","Sooty shearwater",100,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","white_capped_mollymawk","White-capped albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","unknown_giant_petrel","Unknown giant petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","bullers_mollymawk","Buller's albatross",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","cape_petrel","Cape petrel",5,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","white_chinned_petrel","White-chinned petrel",3,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","southern_royal_albatross","Southern royal albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","unknown_petrel","Unknown petrel",1,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast30.35km","inbound",-45.805056,171.136873,"2015-03-10","campbell_albatross","Campbell albatross",2,2015,3,"summer",0.0093201,"weak_downfront",12.6687964315476,34.6028847380952,-0.2,-0.04,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2015-03-10","sooty_shearwater","Sooty shearwater",20,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
"munida_2015_03_10","TaiaroaEast25.30km","inbound",-45.802175,171.070927,"2015-03-10","cape_petrel","Cape petrel",2,2015,3,"summer",0.0093201,"weak_downfront",13.511483625,34.75703225,-0.12,0,"STW"
